,type,year,party,vague_score,decade,subj_score,emot_score
918,PMQs,1991-01-24,CON,0.17539544078432004,1990,0.10127071555279442,0.16520952919061743
919,PMQs,1991-01-29,CON,0.17606783967579817,1990,0.09057803779267938,0.1649612902597871
920,PMQs,1991-01-31,CON,0.17553259568811072,1990,0.08931244854750216,0.1661333808916575
921,PMQs,1991-02-05,CON,0.17457927965657258,1990,0.08579274480592787,0.16211690239662313
922,PMQs,1991-02-07,CON,0.1744734715780071,1990,0.08354624308010196,0.16648728210091923
923,PMQs,1991-02-12,CON,0.17440693195316198,1990,0.10554030201836818,0.16407014803883743
924,PMQs,1991-02-14,CON,0.17509664231417302,1990,0.08998687313017405,0.1632934592630242
925,PMQs,1991-02-19,CON,0.1750650706074089,1990,0.09774732249956179,0.16486233660801838
926,PMQs,1991-02-21,CON,0.17544507909236923,1990,0.09405007829276388,0.1635373266699559
927,PMQs,1991-02-26,CON,0.17583724347271884,1990,0.08063497933245567,0.16637553128329494
928,PMQs,1991-02-28,CON,0.17567120740668507,1990,0.08510000565694531,0.16673632690677118
929,PMQs,1991-03-07,CON,0.1760021725209483,1990,0.09919905056980666,0.1632659833384489
930,PMQs,1991-03-12,CON,0.1757620082781727,1990,0.09651598514723829,0.16383111491539015
931,PMQs,1991-03-14,CON,0.1753856774206002,1990,0.09408954867061367,0.16214293231454727
932,PMQs,1991-03-19,CON,0.17505228985494897,1990,0.09017567007430616,0.1627458358892686
933,PMQs,1991-03-21,CON,0.17303434494423273,1990,0.09528690922150217,0.16566582933352686
934,PMQs,1991-03-26,CON,0.1748490816608349,1990,0.0938033903427138,0.16385122234092298
935,PMQs,1991-04-16,CON,0.17436747492152688,1990,0.08481684090139219,0.1644567062471043
936,PMQs,1991-04-18,CON,0.1739359044906715,1990,0.09724150049435881,0.16603240798438093
937,PMQs,1991-04-23,CON,0.1753442894957677,1990,0.09887390783391727,0.16395400017584152
938,PMQs,1991-04-25,CON,0.1735812951288743,1990,0.10456656058839031,0.1676108135057812
939,PMQs,1991-04-30,CON,0.17475635683760396,1990,0.09835084755081722,0.16655118102798314
940,PMQs,1991-05-02,CON,0.17466467623905252,1990,0.09591184077004114,0.1647014378439037
941,PMQs,1991-05-07,CON,0.17471863059152284,1990,0.09272730143152627,0.16028173328327308
942,PMQs,1991-05-09,CON,0.17514579645858772,1990,0.10198620273994445,0.16759946702084208
943,PMQs,1991-05-14,CON,0.17447158226607662,1990,0.10207237400135169,0.16544716471562662
944,PMQs,1991-05-16,CON,0.17524638923621824,1990,0.10546166832929289,0.1656254707819384
945,PMQs,1991-05-21,CON,0.17417898419248629,1990,0.09214081723481081,0.16708042296453848
946,PMQs,1991-06-04,CON,0.17520885221071808,1990,0.10331066190725878,0.1643104139913015
947,PMQs,1991-06-06,CON,0.17497182605514658,1990,0.10373568754594086,0.16075194606332918
948,PMQs,1991-06-13,CON,0.17485598504844604,1990,0.09776568951066643,0.16567869617510209
949,PMQs,1991-06-18,CON,0.17446312080787024,1990,0.09725071297998907,0.16927739277481885
950,PMQs,1991-06-20,CON,0.17457737748733118,1990,0.09997057027626997,0.16374536323435296
951,PMQs,1991-06-25,CON,0.17466852509037323,1990,0.09705743390088482,0.16609879840001915
952,PMQs,1991-06-27,CON,0.17450341355263266,1990,0.0896492522890997,0.16370535133447464
953,PMQs,1991-07-02,CON,0.17540658570294745,1990,0.09845713546452597,0.16102001923745596
954,PMQs,1991-07-04,CON,0.17548004474424841,1990,0.0990976220824429,0.16581062725775408
955,PMQs,1991-07-09,CON,0.17550156542623724,1990,0.09840134933410566,0.16474033374753233
956,PMQs,1991-07-11,CON,0.17410562931739698,1990,0.09269515595184036,0.16117167890198866
957,PMQs,1991-07-23,CON,0.17364451387960633,1990,0.08503348573529268,0.16595364077894545
958,PMQs,1991-11-05,CON,0.17441838005152513,1990,0.10050341565979182,0.16784479477112715
959,PMQs,1991-11-12,CON,0.1743122909728618,1990,0.09857787113062529,0.16688560510773018
960,PMQs,1991-11-14,CON,0.1733712559754441,1990,0.0955793262259654,0.1661704421302435
961,PMQs,1991-11-19,CON,0.17405932980232072,1990,0.09311014594568381,0.1698490102759664
962,PMQs,1991-11-21,CON,0.17623773536996962,1990,0.08337258337575762,0.16142264854385724
963,PMQs,1991-11-26,CON,0.17560047204997264,1990,0.09040841379938523,0.16447861842362366
964,PMQs,1991-11-28,CON,0.17495666735565488,1990,0.09044218255863672,0.1639487630272854
965,PMQs,1991-12-17,CON,0.175653184469909,1990,0.10243879729846471,0.16445536972412686
966,PMQs,1991-12-19,CON,0.17505485669246557,1990,0.0992572969643405,0.16601188102968018
967,PMQs,1992-01-14,CON,0.17589719456184283,1990,0.09950799936231502,0.16438969246698582
968,PMQs,1992-01-16,CON,0.17378873758382027,1990,0.111720455151853,0.16129340830426236
969,PMQs,1992-01-21,CON,0.1763350615762005,1990,0.09949814115927227,0.161906471299107
970,PMQs,1992-01-23,CON,0.17369760744891788,1990,0.09173360576628026,0.1644201112380479
971,PMQs,1992-01-28,CON,0.1746215755739728,1990,0.09572702780310352,0.16684073800022525
972,PMQs,1992-02-04,CON,0.17467075351028422,1990,0.10767611049531237,0.16462786779773889
973,PMQs,1992-02-06,CON,0.17418244760075424,1990,0.09971044274425586,0.166171657814211
974,PMQs,1992-02-11,CON,0.1736891532548742,1990,0.09584866156844858,0.16374122612447312
975,PMQs,1992-02-13,CON,0.1750772403044318,1990,0.09764628437656248,0.1649975519536453
976,PMQs,1992-02-18,CON,0.17520327040947598,1990,0.09326483069204695,0.16564360580980475
977,PMQs,1992-02-20,CON,0.17490527645956858,1990,0.09491197277962138,0.16579539385152472
978,PMQs,1992-02-25,CON,0.174737932089847,1990,0.10645601775273845,0.16364231450418787
979,PMQs,1992-02-27,CON,0.1770393521465204,1990,0.09917464993966033,0.1652513551515864
980,PMQs,1992-03-03,CON,0.17562126068664038,1990,0.08895386368522529,0.1663856167300139
981,PMQs,1992-03-05,CON,0.1740887677344958,1990,0.09960951298903639,0.16239979852190511
982,PMQs,1992-03-10,CON,0.17404094643520815,1990,0.0907947745168552,0.16140028516869942
983,PMQs,1992-03-12,CON,0.17524680521421476,1990,0.0911698417175516,0.165914027913149
984,PMQs,1992-05-12,CON,0.1762368203937749,1990,0.08186640151443984,0.1651797622677691
985,PMQs,1992-05-14,CON,0.17591032946577864,1990,0.09235012956496907,0.1641622273834997
986,PMQs,1992-05-19,CON,0.1746403783336321,1990,0.09284971959177411,0.16700686565902478
987,PMQs,1992-05-21,CON,0.17529231623707447,1990,0.09824371571124119,0.1663067012336793
988,PMQs,1992-06-04,CON,0.17424927819299643,1990,0.09467574405075253,0.16735409619968786
989,PMQs,1992-06-16,CON,0.1754796718426386,1990,0.09030899857207644,0.16605699270336866
990,PMQs,1992-06-18,CON,0.1747753254163798,1990,0.0956928457960811,0.16613475774422998
991,PMQs,1992-06-23,CON,0.17409492049831718,1990,0.09422330161408682,0.1675776563895089
992,PMQs,1992-06-25,CON,0.17581378030037834,1990,0.09286455244932919,0.16379516764087676
993,PMQs,1992-06-30,CON,0.17460332186658878,1990,0.10042248599082927,0.16282590310579018
994,PMQs,1992-07-02,CON,0.17452793117863352,1990,0.09025815779195735,0.1635703131392523
995,PMQs,1992-07-14,CON,0.1748763296660675,1990,0.09512526857280976,0.16767766116428506
996,PMQs,1992-10-20,CON,0.17484001086997464,1990,0.09315705914550881,0.1666237853122339
997,PMQs,1992-10-22,CON,0.17405498293414107,1990,0.09215536343657113,0.16539774738062515
998,PMQs,1992-10-27,CON,0.17445854069968122,1990,0.09575243038892739,0.1632615067653273
999,PMQs,1992-10-29,CON,0.17453536587404342,1990,0.0960221839081917,0.16532241738851586
1000,PMQs,1992-12-03,CON,0.17517701294594304,1990,0.09837629312274848,0.1650049328254423
1001,PMQs,1992-12-08,CON,0.17635189988981592,1990,0.09859523047889603,0.16481902783689578
1002,PMQs,1992-12-15,CON,0.17586441588718285,1990,0.09480037892736351,0.16594035089538609
1003,PMQs,1993-01-12,CON,0.1758512835918188,1990,0.09674062874435807,0.16505322285933713
1004,PMQs,1993-01-14,CON,0.17461794273252385,1990,0.1067658376023829,0.166954493081713
1005,PMQs,1993-01-19,CON,0.17486204866519645,1990,0.09116573817460512,0.16555853775638438
1006,PMQs,1993-01-21,CON,0.1759406845182331,1990,0.10247258233810876,0.16463662279892383
1007,PMQs,1993-02-02,CON,0.17567389296153052,1990,0.09398021505766907,0.16149502976220745
1008,PMQs,1993-02-04,CON,0.17572700281404569,1990,0.09712623502713609,0.1634215582585667
1009,PMQs,1993-02-09,CON,0.17561885515412123,1990,0.08217321674751502,0.16137649642779106
1010,PMQs,1993-02-11,CON,0.1739604161374264,1990,0.09593730210416433,0.16621500390439206
1011,PMQs,1993-02-16,CON,0.17538175889192628,1990,0.09409484720142781,0.16566326637613907
1012,PMQs,1993-02-18,CON,0.17589544741046023,1990,0.10150714769575545,0.16760548301987618
1013,PMQs,1993-02-23,CON,0.17680540140270676,1990,0.09697556602338821,0.16555168954687172
1014,PMQs,1993-03-02,CON,0.1757551916880359,1990,0.0890378173798372,0.16509423017950617
1015,PMQs,1993-03-04,CON,0.17523756007512642,1990,0.0895509954756577,0.16514158976637944
1016,PMQs,1993-03-09,CON,0.17474818349433485,1990,0.0889712836017007,0.16611208119815177
1017,PMQs,1993-03-11,CON,0.1752135888222517,1990,0.09871718126605747,0.16631594200229174
1018,PMQs,1993-03-16,CON,0.17575103552543458,1990,0.09508509274479227,0.16442571440917753
1019,PMQs,1993-03-18,CON,0.17555712775528218,1990,0.09372799596271941,0.1628149152256736
1020,PMQs,1993-03-23,CON,0.17513386586077187,1990,0.09778849845600057,0.16716332739862816
1021,PMQs,1993-03-25,CON,0.1756664700349436,1990,0.09226130805565905,0.16528022386159114
1022,PMQs,1993-03-30,CON,0.1746612183164651,1990,0.08708004818585863,0.16650116307705384
1023,PMQs,1993-04-01,CON,0.1758528593175765,1990,0.09077820244475773,0.16471067073603476
1024,PMQs,1993-04-15,CON,0.1742739780947156,1990,0.09422606403086775,0.16625765896422082
1025,PMQs,1993-04-20,CON,0.1746260659280076,1990,0.10378040348521274,0.16648005903612853
1026,PMQs,1993-04-22,CON,0.17697659245605368,1990,0.09683767558777598,0.16673916749998194
1027,PMQs,1993-04-27,CON,0.17465451436926002,1990,0.09579312460769841,0.1639930676257578
1028,PMQs,1993-04-29,CON,0.1758744190218225,1990,0.09047617227539219,0.16607458357066923
1029,PMQs,1993-05-04,CON,0.17547390747623648,1990,0.0959963485809126,0.1657031676861321
1030,PMQs,1993-05-06,CON,0.17516241184705741,1990,0.09451381064973466,0.16360079388036844
1031,PMQs,1993-05-11,CON,0.1746647181724473,1990,0.08911775093163911,0.1672005608998215
1032,PMQs,1993-05-13,CON,0.17496692671904768,1990,0.11107292800640889,0.16516120275032287
1033,PMQs,1993-05-18,CON,0.17552218091848856,1990,0.09889846357561627,0.16254527636165547
